X,Y,C
32,46,0
128,35,0
307,93,4
717,41,3
675,48,3
652,75,3
111,33,0
13,43,0
310,16,4
417,63,1
118,79,0
662,86,3
762,1,2
317,45,4
364,81,1
97,11,0
625,20,3
419,44,1
276,78,4
195,23,4
273,50,4
214,76,4
400,47,1
365,14,1
411,49,1
689,41,3
264,28,4
572,15,3
644,22,3
414,58,1
201,4,4
335,57,4
28,16,0
287,2,4
596,36,3
743,38,2
649,98,3
782,91,2
653,83,3
460,23,1
101,22,0
764,15,2
401,99,1
733,60,2
627,29,3
800,69,2
875,58,2
724,28,2
168,72,0
348,87,4
279,68,4
250,35,4
89,77,0
161,3,0
824,47,2
40,36,0
430,36,1
417,72,1
800,51,2
22,21,0
520,66,1
710,31,3
878,52,2
297,7,4
377,100,1
201,20,4
51,39,0
507,15,1
302,65,4
866,40,2
614,7,3
463,7,1
461,61,1
725,36,2
429,53,1
115,41,0
680,98,3
804,55,2
442,72,1
775,48,2
720,9,2
657,93,3
867,61,2
485,96,1
438,32,1
103,62,0
749,73,2
106,27,0
92,86,0
233,55,4
406,67,1
770,58,2
825,21,2
176,73,0
520,37,1
311,93,4
476,7,1
719,9,2
772,80,2
558,6,3
776,56,2
31,5,0
170,32,0
833,69,2
651,12,3
321,74,4
189,47,4
50,77,0
108,89,0
252,59,4
508,48,1
338,66,4
6,34,0
351,25,4
465,65,1
739,35,2
151,56,0
72,77,0
43,63,0
57,63,0
738,30,2
602,85,3
12,34,0
365,71,1
631,49,3
45,24,0
574,88,3
331,91,4
540,8,3
395,24,1
274,63,4
435,82,1
396,85,1
4,94,0
452,7,1
184,39,4
786,86,2
20,21,0
350,15,4
116,75,0
836,30,2
256,42,4
788,80,2
607,89,3
898,62,2
119,100,0
109,1,0
895,6,2
882,96,2
12,81,0
680,83,3
435,3,1
468,49,1
784,42,2
134,62,0
241,27,4
379,73,1
619,76,3
45,34,0
227,82,4
475,62,1
754,71,2
229,77,4
95,10,0
727,28,2
21,54,0
692,95,3
663,49,3
218,3,4
894,52,2
380,89,1
882,81,2
750,24,2
219,53,4
136,15,0
97,70,0
17,28,0
462,35,1
107,8,0
103,100,0
21,11,0
900,87,2
220,6,4
82,58,0
274,45,4
290,72,4
724,23,2
714,27,3
131,49,0
78,34,0
104,33,0
587,5,3
517,54,1
548,89,3
650,68,3
248,88,4
867,61,2
294,27,4
263,46,4
673,57,3
397,36,1
195,32,4
54,20,0
340,88,4
296,9,4
766,48,2
241,3,4
679,22,3
249,14,4
21,63,0
111,9,0
15,86,0
54,78,0
92,14,0
333,37,4
679,7,3
718,33,2
387,86,1
511,29,1
687,64,3
303,90,4
898,87,2
161,63,0
73,80,0
643,43,3
79,51,0
34,12,0
220,35,4
302,21,4
600,24,3
26,28,0
205,87,4
105,61,0
615,69,3
529,78,1
556,71,3
548,62,3
21,2,0
285,75,4
248,98,4
812,6,2
530,13,1
846,99,2
130,68,0
519,25,1
841,20,2
899,46,2
566,79,3
12,1,0
431,70,1
337,13,4
82,38,0
690,29,3
797,72,2
216,16,4
87,75,0
305,20,4
400,83,1
338,48,4
595,62,3
127,76,0
465,27,1
297,23,4
646,82,3
507,49,1
674,63,3
112,69,0
508,76,1
635,63,3
574,10,3
215,22,4
446,2,1
828,31,2
430,15,1
439,76,1
755,58,2
828,34,2
18,60,0
448,45,1
79,50,0
515,47,1
596,58,3
759,68,2
347,55,4
79,17,0
193,62,4
299,13,4
529,10,1
416,69,1
361,80,1
389,79,1
157,65,0
484,18,1
778,83,2
320,62,4
82,69,0
48,46,0
373,52,1
322,5,4
32,61,0
718,97,2
343,20,4
571,95,3
618,40,3
249,84,4
76,17,0
166,89,0
690,60,3
892,12,2
549,34,3
411,73,1
171,74,0
638,22,3
145,55,0
110,24,0
541,80,3
480,33,1
384,41,1
887,30,2
60,93,0
294,48,4
764,73,2
207,47,4
144,8,0
828,24,2
804,21,2
547,89,3
524,61,1
192,41,4
432,11,1
792,12,2
561,27,3
329,89,4
280,54,4
60,51,0
820,53,2
709,66,3
63,24,0
85,6,0
233,39,4
565,35,3
640,66,3
356,25,1
566,70,3
526,32,1
596,30,3
5,69,0
116,56,0
819,29,2
662,65,3
466,6,1
3,8,0
698,3,3
271,68,4
471,29,1
508,16,1
631,80,3
258,70,4
252,6,4
632,74,3
246,68,4
688,80,3
147,42,0
29,25,0
189,60,4
339,8,4
777,32,2
673,18,3
381,25,1
805,4,2
181,19,4
827,61,2
493,52,1
137,46,0
476,51,1
619,94,3
400,54,1
371,45,1
748,83,2
531,3,1
780,46,2
374,98,1
508,92,1
199,68,4
818,83,2
189,53,4
283,3,4
165,41,0
539,64,3
349,63,4
164,93,0
842,8,2
633,79,3
295,53,4
260,3,4
342,7,4
810,45,2
225,50,4
499,86,1
673,31,3
810,76,2
536,19,3
544,73,3
837,73,2
892,45,2
432,37,1
121,34,0
880,40,2
243,85,4
737,79,2
795,55,2
102,98,0
63,81,0
802,33,2
293,92,4
429,50,1
551,28,3
280,85,4
677,82,3
783,36,2
732,77,2
215,8,4
257,19,4
837,29,2
759,23,2
562,51,3
63,12,0
261,46,4
263,87,4
892,18,2
210,65,4
413,62,1
616,79,3
266,55,4
520,60,1
519,41,1
122,12,0
30,85,0
477,39,1
467,30,1
235,40,4
213,8,4
216,65,4
680,74,3
749,70,2
391,59,1
143,89,0
815,95,2
242,19,4
395,83,1
431,48,1
783,1,2
157,56,0
793,85,2
743,64,2
18,62,0
551,63,3
215,17,4
77,91,0
156,81,0
876,10,2
187,65,4
856,51,2
761,26,2
720,6,2
42,44,0
495,33,1
264,95,4
710,8,3
256,98,4
519,92,1
494,23,1
150,39,0
853,88,2
539,22,3
372,99,1
752,24,2
781,39,2
620,11,3
53,82,0
619,95,3
753,48,2
317,31,4
87,78,0
515,79,1
836,76,2
893,15,2
214,3,4
554,44,3
160,46,0
191,55,4
706,47,3
738,58,2
397,76,1
580,12,3
879,36,2
376,50,1
496,23,1
679,87,3
319,14,4
156,54,0
333,24,4
169,43,0
822,35,2
822,79,2
761,26,2
173,39,0
94,88,0
322,96,4
345,71,4
791,72,2
545,85,3
109,30,0
869,32,2
316,65,4
507,62,1
581,63,3
15,55,0
725,87,2
349,1,4
176,51,0
420,17,1
404,73,1
473,64,1
201,73,4
243,43,4
262,49,4
415,13,1
546,2,3
383,54,1
649,5,3
760,51,2
853,44,2
48,90,0
297,19,4
697,36,3
517,28,1
703,9,3
597,1,3
753,75,2
463,60,1
252,33,4
597,5,3
161,63,0
898,35,2
730,44,2
184,55,4
770,87,2
336,38,4
322,82,4
345,2,4
652,68,3
422,10,1
483,49,1
227,50,4
768,66,2
390,24,1
733,59,2
355,71,4
363,19,1
505,31,1
33,31,0
98,27,0
185,23,4
487,100,1
129,10,0
94,29,0
254,40,4
146,68,0
499,13,1
584,48,3
183,18,4
170,37,0
478,51,1
498,3,1
68,69,0
630,92,3
645,18,3
102,62,0
210,98,4
636,23,3
884,43,2
263,58,4
714,26,3
647,31,3
7,6,0
673,82,3
844,35,2
164,94,0
613,52,3
58,31,0
638,17,3
565,72,3
656,86,3
14,70,0
469,97,1
409,1,1
341,74,4
441,54,1
579,53,3
738,63,2
251,37,4
874,43,2
531,93,1
552,80,3
381,51,1
737,75,2
149,54,0
591,19,3
550,93,3
747,35,2
825,51,2
117,11,0
30,51,0
294,51,4
419,9,1
844,96,2
825,19,2
311,15,4
744,81,2
154,94,0
334,70,4
19,93,0
357,91,1
574,38,3
363,78,1
623,6,3
113,64,0
730,29,2
882,81,2
881,31,2
14,42,0
534,52,1
864,7,2
128,14,0
818,90,2
814,84,2
603,70,3
673,33,3
788,82,2
799,77,2
644,46,3
748,47,2
273,31,4
794,64,2
545,80,3
376,53,1
345,4,4
22,11,0
585,49,3
50,11,0
639,60,3
232,98,4
658,38,3
137,72,0
168,17,0
755,83,2
751,83,2
376,80,1
611,72,3
53,61,0
267,21,4
326,66,4
331,41,4
767,44,2
759,18,2
764,47,2
74,9,0
479,87,1
485,6,1
764,39,2
468,44,1
526,80,1
839,10,2
235,84,4
192,40,4
869,67,2
577,96,3
447,28,1
721,52,2
177,93,0
599,43,3
109,77,0
855,34,2
798,98,2
663,32,3
102,77,0
661,17,3
502,52,1
31,99,0
493,92,1
347,62,4
354,28,4
460,37,1
449,33,1
788,4,2
519,59,1
422,9,1
684,16,3
464,33,1
105,95,0
696,78,3
653,62,3
739,38,2
706,12,3
303,68,4
290,35,4
871,31,2
848,18,2
163,41,0
560,71,3
281,39,4
848,71,2
882,4,2
67,69,0
471,96,1
738,23,2
111,61,0
54,100,0
848,50,2
246,41,4
5,85,0
474,33,1
618,82,3
786,54,2
804,25,2
853,77,2
541,98,3
683,90,3
227,74,4
203,89,4
875,69,2
17,65,0
64,36,0
84,18,0
300,9,4
859,58,2
696,66,3
588,30,3
790,24,2
362,33,1
657,97,3
860,66,2
187,98,4
38,42,0
520,51,1
79,19,0
44,52,0
892,70,2
230,8,4
349,81,4
576,9,3
630,71,3
663,89,3
833,74,2
468,81,1
302,89,4
585,46,3
258,14,4
491,46,1
528,9,1
413,17,1
48,12,0
769,12,2
594,33,3
890,27,2
881,81,2
864,82,2
163,16,0
427,80,1
847,2,2
119,40,0
211,8,4
166,39,0
497,57,1
229,38,4
1,17,0
614,32,3
544,66,3
604,5,3
767,12,2
403,76,1
797,47,2
653,24,3
9,14,0
641,18,3
396,33,1
834,100,2
334,67,4
85,36,0
715,36,3
427,36,1
329,77,4
495,1,1
621,54,3
289,7,4
151,75,0
698,7,3
551,10,3
665,70,3
92,78,0
745,17,2
100,47,0
441,7,1
534,23,1
532,70,1
410,57,1
432,90,1
341,56,4
793,60,2
423,46,1
785,19,2
657,79,3
805,35,2
202,60,4
854,89,2
497,83,1
145,74,0
803,24,2
121,92,0
526,82,1
352,3,4
278,90,4
208,53,4
555,81,3
802,4,2
599,99,3
822,84,2
83,60,0
515,64,1
650,83,3
616,88,3
809,53,2
25,70,0
467,28,1
85,40,0
617,13,3
210,52,4
895,56,2
608,76,3
80,77,0
286,55,4
214,44,4
153,90,0
251,37,4
330,91,4
257,49,4
397,69,1
641,90,3
269,31,4
317,64,4
439,80,1
829,26,2
271,48,4
397,31,1
439,59,1
726,49,2
436,71,1
887,75,2
475,91,1
559,82,3
498,55,1
568,72,3
144,31,0
669,12,3
245,41,4
711,63,3
431,60,1
760,87,2
543,75,3
101,29,0
539,56,3
170,79,0
516,36,1
556,71,3
234,60,4
119,61,0
821,46,2
160,76,0
601,66,3
695,10,3
474,79,1
72,86,0
859,86,2
437,53,1
135,13,0
602,56,3
286,55,4
370,65,1
531,87,1
579,13,3
191,52,4
456,64,1
414,1,1
90,56,0
865,45,2
119,89,0
806,13,2
203,32,4
60,55,0
119,39,0
714,75,3
637,17,3
462,69,1
781,34,2
489,31,1
658,20,3
334,5,4
495,30,1
732,9,2
709,83,3
288,86,4
90,74,0
570,7,3
312,55,4
458,10,1
627,81,3
809,48,2
251,81,4
884,49,2
325,96,4
241,70,4
509,57,1
88,59,0
595,41,3
188,55,4
795,9,2
759,57,2
851,100,2
678,75,3
759,24,2
317,56,4
57,88,0
414,50,1
378,16,1
698,72,3
227,65,4
26,54,0
66,60,0
866,92,2
531,80,1
255,19,4
332,41,4
851,62,2
895,15,2
145,35,0
76,59,0
590,100,3
60,96,0
229,88,4
741,76,2
151,55,0
266,23,4
291,50,4
710,22,3
347,47,4
795,2,2
862,52,2
739,61,2
556,10,3
496,7,1
867,93,2
506,17,1
79,20,0
335,48,4
553,18,3
613,76,3
265,28,4
695,50,3
468,44,1
605,77,3
297,65,4
887,89,2
12,67,0
469,99,1
776,11,2
480,92,1
560,53,3
816,97,2
758,78,2
694,95,3
187,96,4
38,20,0
115,97,0
841,37,2
594,6,3
276,14,4
422,10,1
546,97,3
13,25,0
703,1,3
143,31,0
768,69,2
483,14,1
429,39,1
490,95,1
40,64,0
186,83,4
829,39,2
406,8,1
196,88,4
900,88,2
631,52,3
199,6,4
190,23,4
606,32,3
507,44,1
348,31,4
4,10,0
231,85,4
513,40,1
448,56,1
853,90,2
842,23,2
659,44,3
127,70,0
114,99,0
537,37,3
506,92,1
319,11,4
781,58,2
42,9,0
817,16,2
549,99,3
155,88,0
504,36,1
375,25,1
535,88,1
178,40,4
390,28,1
333,11,4
384,9,1
828,16,2
651,40,3
753,100,2
481,45,1
3,59,0
790,55,2
321,100,4
287,12,4
322,53,4
517,33,1
296,61,4
453,50,1
748,1,2
650,83,3
80,79,0
58,20,0
16,12,0
899,73,2
63,45,0
385,44,1
892,81,2
860,63,2
193,12,4
359,83,1
765,45,2
113,10,0
734,67,2
453,23,1
410,63,1
411,94,1
447,98,1
375,36,1
173,7,0
784,52,2
37,2,0
714,37,3
343,76,4
373,46,1
428,16,1
97,87,0
32,83,0
536,50,3
52,60,0
886,35,2
757,60,2
569,43,3
475,14,1
441,5,1
240,33,4
57,57,0
270,59,4
251,30,4
79,18,0
9,38,0
132,86,0
815,39,2
418,9,1
749,86,2
596,61,3
697,64,3
6,73,0
720,83,2
801,59,2
823,25,2
623,6,3
767,25,2
249,46,4
497,93,1
288,6,4
153,61,0
110,49,0
804,68,2
769,8,2
371,37,1
198,5,4
660,40,3
83,68,0
706,69,3
744,95,2
329,39,4
429,29,1
413,76,1
82,60,0
678,35,3
503,52,1
26,84,0
705,79,3
20,41,0
617,29,3
345,10,4
121,79,0
77,46,0
372,83,1
577,4,3
608,53,3
753,24,2
358,84,1
12,39,0
270,25,4
346,68,4
312,65,4
841,1,2
730,75,2
645,36,3
547,1,3
203,2,4
633,81,3
396,73,1
674,81,3
849,51,2
864,21,2
782,34,2
702,86,3
149,16,0
356,7,1
511,22,1
769,94,2
894,79,2
864,54,2
835,22,2
237,29,4
330,63,4
726,26,2
159,25,0
142,85,0
378,47,1
740,47,2
341,17,4
31,2,0
619,70,3
443,94,1
718,99,2
617,2,3
805,53,2
685,48,3
809,1,2
11,22,0
284,41,4
468,2,1
67,25,0
368,50,1
539,39,3
764,72,2
831,82,2
359,52,1
406,11,1
99,94,0
164,100,0
197,90,4
520,92,1
778,64,2
674,10,3
897,33,2
238,54,4
327,30,4
708,74,3
472,44,1
845,13,2
92,76,0
644,26,3
674,87,3
376,8,1
624,63,3
856,82,2
43,84,0
549,27,3
764,70,2
222,86,4
892,21,2
690,80,3
104,83,0
607,9,3
750,10,2
659,33,3
525,41,1
158,4,0
616,71,3
154,66,0
869,36,2
860,6,2
150,4,0
515,73,1
589,31,3
297,73,4
356,38,1
520,19,1
461,37,1
853,49,2
73,63,0
77,62,0
81,43,0
78,53,0
893,89,2
869,67,2
664,63,3
501,58,1
358,54,1
514,20,1
869,87,2
199,5,4
844,68,2
355,3,4
729,9,2
759,17,2
505,34,1
868,58,2
696,67,3
438,45,1
638,52,3
12,31,0
207,62,4
40,78,0
716,27,3
540,88,3
568,41,3
69,29,0
153,82,0
492,50,1
732,6,2
792,41,2
668,77,3
637,15,3
144,67,0
430,23,1
875,42,2
570,8,3
258,100,4
688,30,3
101,14,0
400,71,1
715,33,3
424,71,1
595,1,3
875,46,2
719,62,2
612,90,3
623,42,3
470,12,1
32,63,0
673,83,3
638,25,3
364,56,1
645,83,3
8,51,0
685,58,3
70,53,0
748,71,2
525,16,1
138,76,0
785,92,2
470,85,1
772,62,2
454,16,1
52,49,0
122,49,0
799,99,2
166,29,0
574,100,3
308,78,4
207,95,4
854,76,2
211,73,4
110,60,0
854,86,2
471,3,1
630,51,3
896,8,2
847,83,2
173,15,0
827,94,2
307,70,4
175,1,0
654,61,3
337,8,4
233,65,4
857,99,2
135,34,0
247,1,4
643,59,3
847,90,2
365,17,1
780,9,2
680,97,3
498,22,1
653,77,3
848,75,2
412,73,1
795,93,2
701,84,3
428,61,1
745,60,2
860,12,2
640,90,3
83,66,0
450,78,1
414,80,1
100,16,0
164,40,0
762,25,2
756,28,2
726,80,2
352,82,4
374,16,1
800,84,2
561,9,3
568,19,3
338,76,4
408,5,1
785,6,2
72,8,0
363,95,1
507,96,1
782,96,2
436,98,1
641,87,3
550,28,3
176,21,0
154,10,0
145,34,0
684,21,3
541,55,3
179,17,4
389,20,1
671,19,3
195,35,4
690,89,3
779,43,2
716,70,3
251,22,4
130,47,0
684,62,3
690,9,3
258,62,4
519,78,1
382,67,1
318,11,4
851,28,2
21,32,0
289,71,4
452,39,1
888,40,2
267,7,4
837,53,2
271,71,4
786,29,2
756,89,2
695,89,3
70,15,0
144,22,0
840,74,2
185,72,4
577,57,3
374,30,1
579,88,3
601,73,3
156,13,0
436,21,1
80,75,0
41,48,0
74,20,0
615,18,3
365,82,1
871,61,2
306,55,4
602,43,3
8,5,0
4,27,0
733,76,2
78,90,0
345,6,4
98,83,0
30,95,0
468,23,1
220,72,4
90,94,0
352,88,4
663,19,3
226,22,4
582,69,3
591,65,3
870,29,2
636,7,3
193,22,4
244,62,4
187,67,4
378,40,1
256,86,4
346,98,4
449,24,1
140,3,0
151,16,0
419,77,1
839,7,2
367,49,1
379,99,1
688,14,3
511,87,1
288,100,4
554,5,3
296,27,4
151,38,0
588,49,3
749,66,2
848,16,2
385,74,1
365,2,1
49,49,0
87,20,0
869,5,2
740,28,2
571,69,3
250,36,4
814,38,2
819,58,2
140,98,0
886,30,2
278,68,4
841,51,2
387,18,1
721,80,2
251,79,4
524,78,1
691,55,3
379,15,1
418,15,1
83,27,0
714,98,3
354,7,4
385,66,1
811,98,2
392,20,1
294,72,4
623,40,3
377,65,1
32,38,0
188,15,4
744,94,2
149,21,0
333,10,4
713,3,3
438,61,1
515,92,1
508,7,1
528,92,1
630,43,3
383,94,1
889,98,2
870,80,2
24,1,0
525,24,1
51,78,0
7,73,0
893,78,2
26,91,0
201,25,4
598,15,3
829,24,2
331,55,4
193,79,4
432,82,1
676,92,3
168,35,0
268,16,4
442,53,1
210,62,4
158,91,0
209,41,4
699,94,3
431,70,1
705,26,3
677,75,3
59,42,0
269,50,4
295,29,4
866,34,2
500,40,1
27,56,0
325,8,4
630,44,3
52,55,0
507,14,1
791,67,2
631,13,3
286,67,4
521,27,1
552,62,3
581,81,3
356,43,1
297,89,4
303,39,4
425,32,1
383,37,1
35,27,0
31,15,0
126,93,0
555,27,3
245,27,4
68,84,0
895,15,2
339,89,4
120,52,0
731,89,2
565,85,3
75,22,0
71,86,0
238,18,4
736,83,2
547,4,3
158,79,0
223,95,4
190,56,4
94,80,0
577,23,3
464,60,1
202,96,4
163,36,0
543,98,3
354,37,4
198,52,4
876,66,2
806,75,2
235,12,4
375,71,1
783,8,2
318,13,4
547,88,3
192,50,4
587,96,3
301,95,4
338,52,4
168,88,0
210,20,4
592,60,3
773,90,2
76,62,0
1,89,0
711,32,3
75,96,0
796,10,2
120,16,0
316,32,4
746,81,2
646,83,3
873,30,2
691,51,3
339,87,4
282,21,4
831,74,2
635,67,3
609,91,3
812,51,2
869,23,2
834,74,2
746,84,2
620,43,3
480,42,1
815,6,2
117,55,0
862,35,2
90,37,0
712,7,3
134,53,0
393,24,1
429,23,1
598,30,3
611,42,3
789,76,2
669,76,3
461,15,1
331,86,4
195,86,4
382,2,1
809,4,2
454,49,1
654,41,3
128,69,0
710,76,3
581,30,3
720,51,2
190,25,4
14,21,0
674,77,3
387,9,1
852,71,2
77,86,0
806,16,2
83,80,0
264,54,4
58,70,0
345,72,4
547,88,3
846,89,2
610,66,3
856,85,2
777,43,2
496,60,1
527,37,1
805,46,2
259,71,4
491,56,1
208,68,4
822,80,2
434,81,1
354,62,4
37,34,0
542,64,3
74,67,0
279,92,4
847,7,2
195,14,4
231,12,4
386,38,1
267,97,4
842,96,2
866,77,2
93,93,0
546,48,3
44,32,0
358,57,1
379,25,1
227,60,4
722,54,2
483,94,1
505,51,1
280,95,4
242,46,4
357,82,1
509,62,1
880,100,2
341,70,4
15,50,0
746,23,2
814,94,2
158,97,0
400,37,1
478,80,1
493,5,1
677,3,3
346,6,4
262,53,4
702,3,3
618,83,3
397,22,1
816,52,2
37,51,0
736,62,2
692,65,3
878,21,2
2,46,0
49,51,0
28,17,0
672,78,3
775,4,2
547,54,3
380,98,1
521,86,1
806,36,2
666,27,3
646,79,3
21,51,0
384,80,1
804,55,2
641,43,3
304,14,4
810,60,2
39,7,0
753,83,2
156,38,0
817,45,2
108,35,0
679,89,3
439,42,1
67,47,0
433,96,1
471,13,1
280,48,4
99,44,0
179,88,4
646,8,3
599,12,3
763,23,2
829,60,2
170,84,0
123,7,0
210,72,4
487,96,1
271,19,4
232,73,4
134,5,0
364,11,1
728,95,2
111,80,0
242,97,4
473,29,1
388,71,1
461,15,1
325,71,4
91,98,0
743,57,2
114,40,0
24,91,0
508,94,1
72,98,0
853,68,2
389,36,1
67,65,0
498,13,1
139,44,0
446,24,1
127,4,0
192,26,4
521,57,1
763,66,2
57,70,0
476,9,1
11,21,0
847,61,2
483,76,1
367,42,1
665,63,3
475,34,1
488,48,1
792,22,2
800,20,2
533,84,1
317,93,4
215,42,4
403,41,1
779,36,2
656,11,3
793,23,2
669,47,3
135,1,0
714,36,3
533,94,1
302,99,4
669,98,3
882,8,2
321,30,4
344,80,4
631,86,3
70,18,0
391,23,1
358,52,1
340,98,4
666,6,3
807,85,2
627,94,3
179,19,4
194,17,4
192,42,4
452,68,1
326,34,4
307,60,4
312,36,4
203,32,4
22,75,0
279,31,4
549,98,3
875,3,2
198,73,4
464,97,1
220,59,4
699,96,3
648,19,3
690,35,3
395,38,1
784,75,2
348,83,4
290,1,4
290,13,4
453,79,1
26,42,0
581,67,3
151,99,0
678,54,3
390,41,1
354,31,4
544,59,3
512,58,1
131,69,0
628,66,3
604,25,3
801,47,2
740,77,2
64,74,0
161,75,0
262,7,4
601,42,3
136,56,0
559,95,3
656,31,3
283,68,4
62,69,0
83,46,0
212,58,4
71,62,0
737,77,2
215,56,4
471,1,1
517,75,1
12,25,0
634,21,3
755,49,2
554,25,3
7,34,0
754,82,2
461,8,1
642,16,3
552,41,3
65,67,0
461,68,1
435,53,1
751,96,2
650,74,3
532,72,1
639,7,3
78,68,0
824,81,2
683,88,3
637,9,3
428,88,1
214,44,4
703,13,3
763,56,2
17,9,0
239,2,4
265,22,4
219,93,4
611,52,3
893,41,2
662,41,3
14,25,0
622,36,3
104,99,0
86,89,0
409,28,1
851,45,2
417,71,1
254,64,4
640,41,3
107,72,0
180,55,4
215,53,4
416,73,1
425,92,1
622,53,3
103,74,0
739,95,2
846,32,2
633,73,3
454,81,1
876,81,2
637,56,3
97,39,0
315,73,4
847,69,2
674,96,3
226,18,4
520,36,1
875,82,2
230,81,4
899,14,2
111,20,0
231,54,4
735,22,2
280,58,4
177,36,0
839,74,2
587,93,3
382,72,1
222,6,4
192,28,4
179,19,4
273,43,4
862,74,2
333,1,4
626,65,3
723,60,2
143,95,0
200,55,4
455,88,1
614,37,3
18,92,0
815,90,2
541,44,3
84,21,0
704,8,3
811,76,2
735,59,2
535,51,1
892,80,2
665,67,3
443,98,1
615,54,3
291,42,4
1,83,0
729,1,2
290,21,4
854,26,2
262,13,4
610,28,3
757,80,2
580,63,3
395,46,1
697,78,3
669,74,3
32,56,0
124,41,0
367,60,1
416,80,1
133,99,0
608,85,3
357,7,1
856,81,2
577,16,3
107,14,0
389,69,1
461,67,1
672,27,3
801,53,2
785,28,2
700,57,3
140,18,0
731,75,2
368,24,1
757,64,2
102,29,0
637,85,3
863,23,2
527,6,1
728,17,2
546,12,3
122,46,0
866,84,2
567,50,3
358,63,1
871,44,2
616,5,3
272,31,4
56,73,0
805,47,2
571,79,3
74,100,0
68,64,0
490,65,1
733,44,2
542,30,3
191,96,4
325,45,4
703,44,3
441,37,1
469,50,1
427,88,1
601,19,3
148,1,0
123,92,0
343,76,4
17,21,0
27,51,0
684,65,3
789,50,2
80,69,0
13,95,0
90,69,0
726,49,2
812,1,2
656,30,3
172,2,0
367,32,1
71,71,0
235,43,4
116,36,0
578,27,3
784,64,2
126,57,0
732,36,2
735,10,2
504,42,1
290,20,4
240,27,4
592,76,3
520,41,1
807,86,2
687,44,3
214,52,4
69,18,0
728,97,2
156,79,0
826,36,2
219,44,4
149,77,0
397,10,1
34,31,0
842,19,2
388,74,1
506,23,1
640,55,3
118,87,0
590,19,3
294,78,4
813,97,2
679,54,3
695,9,3
210,60,4
505,25,1
375,24,1
602,35,3
729,38,2
357,38,1
797,21,2
94,73,0
293,52,4
645,33,3
501,37,1
688,85,3
145,94,0
825,59,2
445,6,1
890,22,2
457,84,1
421,35,1
98,63,0
701,42,3
571,67,3
211,27,4
642,88,3
865,65,2
142,84,0
334,56,4
654,42,3
38,69,0
542,91,3
149,65,0
54,7,0
483,32,1
591,74,3
668,62,3
758,23,2
709,7,3
326,20,4
795,40,2
206,44,4
24,54,0
343,86,4
580,59,3
223,26,4
444,100,1
280,49,4
516,20,1
60,65,0
78,12,0
497,86,1
820,54,2
21,98,0
332,39,4
433,72,1
472,15,1
325,48,4
767,42,2
688,100,3
856,25,2
129,76,0
413,15,1
792,78,2
597,68,3
650,14,3
590,52,3
152,30,0
105,37,0
577,89,3
63,66,0
506,59,1
440,55,1
794,18,2
52,85,0
394,21,1
860,10,2
688,55,3
55,17,0
536,8,3
881,79,2
630,39,3
108,59,0
732,21,2
594,69,3
585,15,3
736,82,2
740,99,2
630,50,3
129,43,0
873,21,2
853,40,2
358,23,1
592,92,3
31,64,0
643,21,3
761,45,2
711,93,3
551,81,3
281,39,4
472,39,1
52,29,0
606,65,3
891,47,2
436,37,1
867,19,2
302,61,4
44,25,0
353,57,4
319,87,4
342,12,4
557,28,3
441,96,1
742,75,2
2,57,0
632,88,3
800,96,2
747,59,2
698,43,3
710,64,3
73,21,0
416,46,1
807,5,2
871,99,2
780,68,2
727,10,2
689,50,3
68,48,0
383,45,1
138,100,0
408,70,1
159,3,0
663,80,3
270,51,4
500,33,1
293,66,4
49,90,0
124,57,0
167,95,0
212,20,4
130,72,0
777,33,2
71,8,0
460,81,1
565,14,3
811,72,2
408,61,1
214,2,4
68,14,0
718,95,2
557,66,3
130,65,0
778,14,2
317,68,4
582,27,3
37,97,0
443,33,1
794,31,2
422,57,1
98,19,0
90,27,0
574,30,3
282,75,4
399,58,1
367,16,1
469,3,1
16,16,0
29,25,0
433,64,1
413,3,1
379,3,1
435,19,1
117,46,0
250,16,4
357,49,1
173,70,0
763,56,2
423,94,1
872,78,2
560,53,3
468,28,1
162,37,0
712,97,3
57,20,0
834,79,2
381,56,1
870,22,2
461,78,1
577,52,3
771,54,2
336,81,4
233,55,4
67,43,0
850,40,2
81,77,0
55,28,0
431,53,1
561,60,3
214,11,4
377,55,1
360,44,1
480,55,1
500,34,1
382,54,1
865,29,2
881,53,2
40,60,0
337,19,4
662,9,3
738,47,2
197,79,4
572,100,3
857,97,2
96,69,0
109,81,0
719,32,2
482,43,1
192,38,4
417,3,1
653,8,3
847,43,2
884,51,2
469,27,1
836,6,2
106,84,0
47,100,0
251,12,4
270,54,4
665,80,3
164,79,0
659,51,3
585,47,3
288,33,4
281,62,4
48,78,0
686,4,3
769,91,2
206,4,4
129,29,0
366,18,1
120,22,0
325,28,4
892,95,2
695,28,3
737,90,2
640,61,3
482,40,1
435,18,1
512,25,1
331,47,4
21,85,0
109,82,0
311,81,4
639,44,3
159,83,0
271,25,4
613,40,3
629,87,3
137,35,0
135,18,0
774,35,2
33,26,0
583,76,3
742,21,2
589,90,3
99,35,0
799,10,2
393,20,1
182,83,4
487,17,1
768,83,2
374,54,1
74,53,0
531,8,1
434,98,1
451,54,1
168,5,0
507,97,1
422,51,1
824,24,2
610,44,3
772,53,2
539,52,3
834,20,2
660,39,3
773,60,2
448,87,1
42,92,0
310,24,4
531,100,1
669,63,3
308,43,4
66,91,0
28,3,0
97,58,0
624,20,3
712,86,3
320,22,4
447,37,1
