X,Y,C
280,55,1
269,86,1
624,17,2
294,57,1
126,60,3
361,58,1
492,87,0
131,53,3
866,61,4
889,97,4
97,41,3
191,83,1
734,37,4
863,81,4
359,37,1
33,22,3
81,29,3
479,26,0
865,37,4
377,16,0
471,62,0
108,35,3
511,46,0
110,69,3
18,47,3
752,74,4
837,59,4
755,28,4
411,87,0
92,52,3
670,44,2
219,45,1
778,19,4
493,5,0
340,28,1
795,77,4
781,43,4
54,33,3
23,30,3
810,84,4
283,53,1
294,16,1
451,69,0
738,61,4
13,40,3
538,3,0
285,70,1
88,77,3
712,53,2
646,68,2
212,57,1
386,41,0
483,47,0
463,11,0
601,57,2
602,20,2
578,98,2
221,69,1
567,79,2
439,86,0
227,60,1
140,75,3
335,5,1
236,4,1
511,16,0
32,10,3
190,77,1
776,19,4
584,26,2
10,3,3
528,65,0
485,84,0
560,18,2
416,33,0
739,85,4
594,50,2
18,1,3
188,78,1
805,83,4
119,37,3
852,76,4
423,10,0
199,96,1
497,80,0
424,58,0
343,63,1
509,70,0
793,87,4
607,13,2
443,28,0
704,18,2
98,81,3
873,46,4
105,13,3
181,12,3
638,98,2
644,2,2
728,64,4
321,92,1
244,2,1
323,69,1
246,34,1
640,75,2
499,44,0
634,89,2
396,87,0
184,59,1
71,24,3
628,81,2
158,16,3
332,87,1
718,96,2
182,32,3
227,93,1
594,27,2
881,64,4
792,13,4
188,11,1
5,61,3
436,42,0
19,84,3
232,48,1
252,13,1
776,4,4
259,27,1
452,96,0
563,78,2
218,41,1
889,45,4
812,93,4
500,21,0
62,17,3
509,2,0
214,64,1
180,87,3
416,19,0
137,72,3
252,19,1
672,44,2
900,85,4
118,27,3
435,80,0
566,4,2
632,33,2
354,43,1
804,53,4
470,21,0
678,50,2
418,15,0
41,63,3
640,75,2
265,17,1
550,83,2
694,19,2
520,1,0
186,6,1
130,76,3
359,91,1
852,23,4
717,97,2
362,11,1
322,90,1
153,55,3
377,53,0
320,22,1
686,4,2
860,78,4
110,31,3
297,20,1
611,49,2
329,31,1
642,9,2
555,85,2
457,13,0
357,90,1
392,4,0
172,86,3
774,76,4
542,59,0
438,25,0
514,90,0
311,32,1
582,24,2
391,76,0
533,68,0
459,99,0
539,47,0
623,60,2
588,73,2
452,69,0
318,6,1
409,40,0
833,92,4
744,25,4
643,45,2
61,83,3
770,50,4
209,88,1
357,97,1
724,47,4
771,17,4
423,79,0
43,97,3
345,58,1
771,98,4
495,16,0
5,19,3
425,78,0
126,50,3
439,93,0
334,41,1
98,44,3
618,17,2
24,37,3
601,30,2
677,31,2
432,11,0
528,64,0
839,37,4
166,75,3
447,27,0
657,86,2
32,19,3
664,53,2
482,67,0
278,25,1
150,25,3
710,1,2
577,40,2
67,30,3
67,50,3
775,55,4
142,76,3
333,15,1
219,41,1
102,32,3
534,8,0
162,46,3
810,93,4
882,9,4
542,25,0
58,72,3
375,8,0
523,17,0
69,74,3
21,11,3
405,48,0
630,84,2
164,88,3
608,87,2
70,46,3
54,72,3
871,28,4
834,90,4
633,81,2
602,74,2
178,21,3
514,34,0
820,93,4
85,40,3
296,100,1
769,72,4
56,41,3
137,87,3
466,20,0
566,65,2
719,13,2
886,42,4
450,27,0
404,29,0
98,53,3
538,50,0
702,31,2
436,72,0
17,47,3
504,67,0
257,60,1
482,65,0
157,39,3
539,99,0
295,89,1
212,42,1
386,52,0
267,56,1
776,34,4
751,28,4
315,41,1
306,42,1
552,26,2
500,81,0
461,40,0
103,20,3
766,49,4
617,75,2
44,27,3
20,44,3
587,34,2
422,36,0
625,8,2
610,53,2
863,51,4
84,34,3
621,89,2
715,68,2
540,40,0
404,44,0
674,50,2
578,87,2
358,79,1
235,19,1
284,48,1
601,30,2
712,50,2
354,20,1
594,47,2
405,12,0
435,68,0
229,54,1
100,41,3
312,100,1
858,31,4
299,15,1
223,40,1
574,37,2
754,46,4
320,8,1
108,26,3
577,2,2
355,44,1
160,33,3
219,94,1
415,42,0
537,10,0
600,6,2
73,35,3
247,14,1
130,92,3
283,79,1
210,29,1
309,83,1
856,78,4
607,71,2
887,15,4
131,4,3
627,82,2
674,13,2
797,100,4
605,56,2
843,35,4
32,25,3
733,93,4
303,15,1
430,60,0
899,51,4
673,88,2
859,17,4
455,88,0
287,32,1
746,65,4
405,17,0
749,78,4
844,87,4
504,83,0
119,71,3
885,18,4
456,35,0
92,93,3
549,31,2
352,3,1
223,5,1
541,37,0
488,20,0
379,33,0
883,38,4
341,37,1
899,70,4
624,46,2
38,36,3
627,35,2
584,44,2
418,95,0
882,25,4
860,83,4
857,100,4
633,52,2
801,87,4
588,26,2
239,25,1
72,10,3
105,82,3
50,16,3
161,37,3
365,7,0
301,11,1
469,40,0
427,31,0
887,27,4
201,32,1
741,41,4
72,14,3
548,10,2
150,67,3
576,9,2
776,2,4
595,79,2
129,26,3
772,81,4
788,92,4
416,68,0
646,82,2
810,3,4
373,28,0
232,65,1
325,100,1
809,87,4
58,76,3
406,19,0
826,59,4
37,38,3
538,82,0
88,36,3
644,34,2
262,24,1
708,86,2
778,27,4
370,38,0
175,46,3
58,73,3
8,28,3
673,100,2
535,25,0
46,100,3
870,51,4
769,65,4
699,60,2
212,26,1
598,38,2
502,70,0
797,25,4
541,56,0
811,21,4
208,90,1
92,17,3
311,83,1
356,97,1
518,29,0
482,99,0
745,62,4
703,74,2
272,95,1
771,91,4
401,39,0
166,23,3
187,83,1
721,100,2
249,32,1
38,59,3
660,19,2
571,55,2
193,54,1
890,11,4
768,76,4
355,94,1
763,42,4
474,73,0
584,2,2
86,68,3
265,94,1
873,41,4
279,67,1
211,40,1
488,97,0
700,7,2
791,29,4
641,37,2
239,8,1
480,96,0
519,47,0
890,22,4
540,36,0
430,18,0
272,15,1
107,26,3
647,84,2
473,100,0
681,9,2
805,38,4
281,12,1
870,6,4
661,28,2
164,40,3
539,3,0
265,96,1
555,46,2
238,97,1
852,19,4
328,97,1
31,81,3
555,3,2
680,60,2
367,64,0
259,63,1
603,50,2
580,69,2
354,21,1
751,73,4
461,100,0
310,28,1
80,21,3
103,93,3
241,80,1
451,55,0
570,65,2
24,18,3
569,98,2
680,36,2
705,15,2
465,42,0
410,79,0
710,45,2
854,53,4
136,19,3
798,29,4
247,53,1
90,36,3
801,41,4
741,48,4
887,4,4
724,82,4
535,77,0
152,36,3
245,73,1
650,49,2
365,69,0
74,1,3
651,75,2
216,30,1
441,63,0
810,92,4
309,24,1
137,31,3
77,76,3
197,62,1
839,45,4
707,18,2
613,30,2
787,59,4
48,36,3
347,55,1
404,46,0
682,1,2
818,53,4
142,4,3
117,22,3
490,49,0
426,22,0
359,16,1
866,27,4
178,47,3
733,1,4
406,92,0
2,94,3
331,1,1
858,75,4
133,48,3
654,32,2
322,11,1
826,62,4
609,3,2
433,8,0
590,28,2
640,20,2
267,33,1
448,31,0
382,24,0
383,63,0
33,35,3
847,31,4
631,23,2
416,1,0
602,74,2
450,34,0
241,71,1
870,34,4
343,26,1
304,39,1
886,93,4
813,58,4
689,39,2
875,46,4
789,17,4
589,88,2
704,10,2
177,54,3
690,80,2
127,50,3
511,54,0
287,7,1
315,71,1
90,59,3
498,97,0
114,55,3
896,98,4
176,59,3
815,25,4
514,12,0
468,67,0
892,31,4
5,14,3
350,53,1
162,16,3
336,19,1
584,29,2
595,74,2
637,45,2
514,4,0
547,54,2
306,64,1
703,79,2
797,41,4
782,59,4
828,33,4
892,63,4
634,88,2
485,99,0
669,58,2
392,17,0
269,37,1
680,55,2
154,33,3
791,20,4
31,69,3
427,40,0
47,76,3
831,24,4
185,32,1
472,55,0
409,61,0
215,68,1
141,37,3
9,8,3
633,27,2
488,26,0
303,83,1
154,71,3
369,14,0
305,6,1
893,52,4
11,7,3
472,31,0
499,46,0
627,38,2
520,92,0
727,13,4
880,22,4
348,66,1
364,36,0
144,7,3
2,68,3
109,87,3
651,54,2
330,69,1
267,90,1
470,98,0
83,8,3
317,4,1
436,92,0
167,76,3
520,16,0
734,56,4
13,1,3
604,95,2
241,26,1
50,82,3
458,6,0
327,72,1
600,57,2
31,76,3
466,65,0
203,46,1
38,50,3
129,85,3
805,22,4
168,78,3
571,75,2
502,85,0
319,79,1
27,29,3
614,55,2
250,38,1
618,63,2
559,23,2
71,33,3
801,38,4
303,79,1
377,60,0
107,16,3
236,78,1
661,30,2
578,80,2
754,88,4
705,67,2
727,61,4
125,28,3
876,98,4
691,30,2
140,41,3
495,33,0
342,37,1
135,61,3
351,31,1
488,56,0
774,57,4
274,87,1
55,33,3
689,31,2
363,64,1
874,83,4
685,42,2
612,6,2
667,99,2
326,25,1
627,80,2
616,72,2
467,45,0
135,42,3
8,48,3
832,75,4
607,33,2
467,98,0
53,83,3
469,50,0
44,10,3
790,44,4
476,93,0
798,74,4
413,75,0
445,26,0
711,18,2
767,96,4
857,35,4
758,78,4
627,18,2
102,51,3
336,66,1
83,50,3
382,86,0
113,73,3
346,24,1
27,90,3
391,22,0
166,99,3
544,22,2
40,99,3
286,28,1
115,60,3
166,85,3
40,33,3
271,61,1
539,35,0
189,73,1
721,43,2
609,14,2
20,34,3
635,24,2
322,50,1
462,85,0
348,90,1
706,60,2
799,4,4
617,33,2
578,35,2
809,85,4
811,8,4
461,27,0
587,46,2
25,12,3
265,2,1
836,61,4
418,56,0
578,48,2
231,11,1
651,73,2
662,71,2
190,28,1
602,10,2
789,72,4
571,20,2
783,40,4
832,10,4
619,76,2
374,98,0
249,30,1
148,85,3
723,96,4
785,73,4
411,24,0
878,49,4
471,49,0
417,68,0
504,76,0
663,86,2
416,57,0
497,14,0
867,64,4
402,93,0
688,45,2
533,13,0
887,2,4
599,79,2
736,95,4
19,61,3
681,61,2
711,84,2
701,44,2
354,64,1
841,11,4
869,63,4
167,84,3
171,98,3
505,78,0
688,40,2
645,39,2
465,49,0
406,20,0
358,60,1
842,57,4
530,88,0
77,53,3
471,48,0
473,4,0
767,15,4
498,32,0
376,37,0
434,41,0
431,38,0
864,56,4
897,89,4
163,74,3
433,36,0
584,8,2
648,29,2
192,37,1
264,72,1
857,85,4
127,80,3
214,98,1
507,15,0
687,5,2
131,83,3
683,30,2
682,80,2
807,100,4
231,95,1
571,59,2
213,61,1
246,12,1
468,84,0
371,38,0
278,12,1
53,26,3
508,47,0
621,31,2
39,70,3
420,39,0
120,38,3
512,40,0
504,33,0
261,58,1
426,35,0
745,25,4
834,25,4
745,43,4
264,81,1
877,12,4
88,64,3
634,7,2
233,98,1
776,72,4
462,42,0
440,1,0
217,41,1
837,46,4
428,15,0
849,56,4
404,71,0
847,37,4
76,13,3
680,23,2
341,4,1
591,41,2
35,18,3
516,41,0
327,12,1
369,13,0
804,8,4
96,28,3
327,20,1
200,46,1
753,32,4
295,1,1
817,2,4
331,53,1
198,50,1
146,13,3
296,31,1
685,23,2
487,83,0
157,18,3
147,18,3
581,57,2
15,67,3
802,58,4
842,24,4
293,38,1
706,37,2
614,84,2
698,10,2
581,86,2
900,72,4
749,72,4
512,8,0
76,46,3
853,88,4
202,3,1
507,45,0
886,4,4
25,76,3
660,23,2
308,60,1
815,36,4
305,37,1
27,26,3
191,21,1
670,94,2
611,36,2
401,70,0
810,51,4
757,89,4
15,69,3
599,23,2
785,23,4
885,79,4
481,57,0
622,7,2
805,69,4
573,40,2
870,41,4
890,99,4
309,47,1
831,89,4
793,91,4
557,81,2
525,39,0
336,58,1
540,77,0
106,15,3
406,65,0
287,80,1
553,89,2
23,28,3
668,85,2
467,58,0
184,76,1
756,62,4
327,21,1
366,48,0
395,100,0
206,26,1
413,16,0
386,25,0
178,86,3
837,14,4
460,41,0
759,52,4
269,72,1
294,45,1
382,45,0
18,89,3
440,19,0
637,5,2
762,24,4
2,22,3
93,35,3
713,66,2
796,4,4
22,87,3
767,73,4
159,81,3
153,84,3
350,14,1
446,70,0
187,50,1
471,8,0
105,69,3
774,18,4
642,57,2
762,30,4
235,52,1
542,99,0
463,89,0
422,70,0
873,95,4
266,83,1
212,62,1
330,87,1
144,69,3
101,92,3
714,7,2
294,98,1
742,71,4
587,10,2
507,40,0
39,10,3
68,86,3
257,96,1
825,26,4
721,79,2
549,18,2
756,89,4
626,31,2
608,6,2
273,100,1
227,27,1
173,84,3
475,30,0
77,29,3
274,70,1
227,45,1
473,28,0
783,63,4
271,43,1
387,2,0
650,32,2
151,10,3
131,86,3
47,87,3
536,50,0
634,76,2
354,57,1
55,55,3
514,86,0
874,69,4
766,48,4
647,20,2
145,60,3
455,67,0
465,33,0
723,1,4
618,21,2
813,85,4
502,26,0
283,21,1
173,52,3
761,92,4
267,32,1
271,95,1
748,48,4
526,61,0
399,97,0
318,87,1
246,86,1
790,35,4
567,68,2
545,17,2
773,94,4
162,13,3
681,93,2
740,45,4
264,39,1
868,94,4
855,50,4
790,51,4
447,93,0
663,93,2
358,11,1
788,19,4
348,59,1
168,95,3
100,13,3
575,68,2
148,15,3
863,73,4
838,93,4
20,80,3
789,68,4
76,33,3
769,89,4
205,39,1
473,70,0
235,33,1
393,57,0
650,87,2
793,28,4
460,5,0
797,52,4
528,68,0
129,19,3
720,24,2
748,53,4
20,28,3
771,9,4
118,26,3
612,66,2
370,89,0
860,37,4
889,68,4
165,30,3
484,55,0
787,77,4
242,70,1
519,45,0
653,44,2
620,83,2
689,41,2
660,66,2
204,59,1
844,33,4
179,84,3
457,70,0
871,54,4
885,95,4
804,96,4
55,66,3
351,15,1
884,99,4
293,11,1
420,19,0
96,45,3
492,87,0
715,82,2
31,53,3
815,74,4
843,47,4
206,86,1
616,15,2
330,78,1
846,4,4
104,35,3
772,5,4
612,1,2
733,8,4
805,5,4
828,61,4
67,75,3
864,24,4
279,70,1
699,6,2
295,86,1
654,71,2
785,39,4
267,70,1
828,98,4
765,63,4
697,57,2
60,93,3
109,82,3
723,97,4
441,63,0
797,49,4
607,8,2
887,85,4
715,5,2
292,83,1
87,31,3
306,57,1
205,65,1
683,96,2
147,24,3
775,71,4
322,21,1
56,54,3
279,47,1
476,83,0
15,5,3
747,92,4
622,15,2
821,79,4
144,27,3
215,92,1
843,88,4
607,59,2
108,38,3
170,61,3
255,28,1
170,75,3
746,52,4
534,90,0
667,34,2
55,11,3
58,28,3
386,85,0
212,21,1
346,30,1
849,47,4
859,19,4
56,23,3
643,73,2
378,57,0
798,94,4
329,60,1
210,72,1
152,36,3
872,42,4
794,23,4
299,52,1
605,16,2
856,84,4
517,37,0
48,82,3
636,38,2
239,8,1
827,27,4
547,14,2
177,70,3
712,25,2
832,57,4
86,60,3
49,79,3
425,50,0
456,91,0
190,69,1
257,87,1
432,5,0
596,60,2
752,24,4
787,89,4
742,58,4
460,84,0
778,60,4
107,58,3
419,84,0
386,68,0
230,32,1
565,15,2
302,16,1
322,80,1
7,77,3
18,93,3
402,12,0
598,57,2
260,46,1
55,18,3
649,39,2
512,70,0
584,78,2
326,40,1
252,63,1
17,61,3
357,83,1
888,48,4
743,60,4
833,44,4
9,42,3
207,14,1
467,85,0
805,63,4
13,5,3
144,83,3
584,92,2
41,61,3
43,29,3
198,53,1
96,37,3
783,72,4
533,58,0
736,78,4
663,53,2
306,64,1
574,56,2
626,54,2
384,52,0
512,69,0
792,54,4
590,67,2
586,62,2
179,72,3
296,44,1
475,94,0
458,92,0
634,63,2
144,72,3
524,50,0
883,45,4
394,46,0
477,47,0
514,93,0
78,37,3
310,32,1
613,73,2
561,50,2
170,7,3
462,66,0
74,47,3
806,65,4
157,68,3
467,52,0
724,26,4
505,28,0
342,63,1
506,36,0
742,98,4
199,47,1
540,14,0
886,80,4
763,29,4
211,79,1
467,9,0
536,47,0
417,16,0
623,53,2
859,90,4
157,70,3
24,37,3
893,22,4
851,64,4
462,60,0
530,50,0
742,40,4
640,53,2
687,58,2
246,9,1
339,75,1
148,87,3
557,90,2
465,13,0
479,28,0
137,6,3
459,48,0
231,85,1
507,61,0
846,52,4
134,2,3
810,93,4
215,100,1
891,15,4
651,59,2
533,29,0
232,86,1
716,1,2
749,32,4
418,41,0
514,99,0
451,81,0
697,97,2
345,99,1
708,54,2
165,95,3
39,50,3
807,31,4
780,99,4
128,75,3
111,76,3
293,73,1
58,95,3
788,4,4
409,7,0
257,98,1
378,21,0
205,26,1
62,72,3
615,18,2
147,31,3
744,11,4
200,44,1
348,43,1
692,2,2
534,74,0
227,77,1
585,52,2
15,92,3
513,92,0
630,17,2
384,26,0
101,86,3
216,47,1
212,56,1
255,27,1
465,69,0
466,51,0
122,78,3
368,15,0
310,91,1
164,34,3
349,77,1
449,79,0
885,69,4
150,25,3
166,85,3
334,39,1
430,43,0
545,13,2
388,94,0
452,58,0
502,52,0
186,71,1
541,4,0
203,49,1
605,80,2
823,4,4
103,60,3
612,91,2
887,93,4
525,65,0
898,56,4
629,4,2
882,14,4
793,94,4
668,40,2
796,25,4
777,91,4
560,51,2
664,98,2
612,62,2
293,51,1
129,7,3
405,13,0
712,14,2
723,84,4
163,9,3
44,73,3
217,16,1
493,41,0
24,74,3
509,36,0
882,31,4
318,50,1
187,56,1
774,37,4
616,34,2
311,58,1
352,70,1
25,93,3
455,48,0
470,73,0
133,89,3
378,85,0
575,38,2
166,18,3
651,78,2
235,3,1
789,25,4
854,12,4
556,37,2
3,95,3
356,11,1
778,22,4
546,41,2
426,13,0
490,7,0
554,95,2
170,51,3
395,25,0
573,79,2
434,79,0
713,86,2
353,58,1
363,83,1
195,73,1
291,89,1
359,8,1
729,86,4
72,90,3
410,25,0
146,49,3
896,87,4
171,45,3
16,99,3
689,45,2
6,70,3
329,69,1
213,55,1
576,58,2
185,99,1
497,94,0
458,94,0
153,79,3
67,30,3
529,86,0
115,89,3
867,84,4
422,4,0
98,95,3
676,61,2
874,97,4
804,8,4
100,88,3
625,87,2
461,44,0
243,77,1
630,60,2
731,33,4
373,59,0
291,44,1
259,14,1
485,14,0
856,19,4
288,20,1
344,34,1
442,37,0
131,97,3
215,40,1
459,87,0
831,10,4
459,57,0
280,54,1
271,48,1
458,93,0
877,90,4
35,11,3
703,92,2
315,8,1
622,83,2
483,36,0
192,36,1
698,2,2
253,77,1
511,64,0
451,76,0
304,22,1
579,100,2
327,34,1
287,89,1
315,79,1
2,32,3
329,50,1
229,4,1
646,38,2
774,32,4
733,74,4
580,52,2
698,45,2
540,3,0
737,21,4
40,71,3
817,9,4
22,25,3
324,51,1
40,22,3
832,66,4
394,87,0
176,79,3
389,7,0
5,67,3
41,63,3
761,45,4
540,17,0
722,74,2
91,67,3
158,2,3
865,95,4
516,36,0
340,56,1
700,91,2
520,23,0
98,89,3
643,4,2
750,84,4
867,4,4
811,76,4
500,54,0
201,56,1
557,44,2
681,69,2
881,85,4
793,2,4
294,31,1
666,47,2
416,73,0
560,36,2
534,44,0
276,37,1
128,34,3
348,96,1
492,56,0
515,64,0
483,76,0
854,57,4
377,85,0
456,30,0
162,55,3
50,29,3
23,43,3
216,96,1
710,57,2
834,80,4
479,46,0
143,54,3
708,98,2
415,43,0
807,40,4
345,89,1
608,43,2
483,58,0
517,82,0
150,59,3
665,53,2
436,91,0
466,40,0
75,69,3
519,20,0
499,45,0
549,97,2
143,54,3
693,72,2
711,75,2
261,79,1
379,44,0
428,67,0
135,91,3
202,57,1
288,98,1
743,23,4
626,12,2
873,94,4
580,86,2
152,71,3
165,54,3
832,24,4
154,35,3
584,80,2
330,77,1
530,82,0
358,12,1
477,96,0
456,74,0
629,47,2
816,59,4
398,35,0
201,17,1
681,86,2
546,23,2
141,96,3
343,64,1
484,47,0
408,14,0
435,53,0
875,1,4
73,7,3
809,100,4
550,34,2
209,45,1
253,50,1
281,14,1
763,70,4
127,37,3
834,66,4
544,58,2
751,7,4
392,44,0
666,81,2
647,8,2
40,37,3
790,39,4
294,62,1
804,87,4
866,23,4
184,96,1
811,59,4
462,98,0
374,51,0
301,39,1
265,50,1
607,9,2
529,21,0
747,15,4
604,9,2
309,97,1
584,48,2
119,84,3
717,6,2
123,78,3
436,89,0
174,83,3
159,97,3
217,85,1
873,52,4
230,85,1
323,51,1
67,31,3
403,81,0
725,86,4
456,47,0
813,38,4
226,78,1
367,54,0
424,41,0
401,40,0
173,45,3
294,79,1
491,61,0
209,26,1
196,36,1
496,45,0
340,10,1
272,44,1
495,97,0
504,88,0
618,11,2
479,76,0
233,63,1
73,37,3
780,54,4
250,73,1
74,70,3
844,41,4
732,48,4
206,45,1
236,95,1
841,26,4
854,6,4
232,88,1
232,20,1
277,73,1
699,23,2
325,93,1
112,60,3
768,36,4
478,91,0
596,72,2
197,32,1
862,28,4
822,67,4
676,68,2
848,95,4
860,22,4
22,72,3
285,11,1
7,22,3
98,1,3
326,72,1
516,98,0
286,8,1
195,90,1
237,59,1
379,2,0
729,60,4
514,44,0
106,50,3
5,49,3
429,8,0
319,29,1
827,72,4
22,13,3
161,69,3
773,64,4
240,61,1
233,59,1
689,86,2
716,33,2
124,84,3
481,9,0
332,21,1
104,67,3
309,12,1
813,9,4
30,22,3
679,57,2
389,73,0
39,56,3
217,84,1
232,26,1
23,76,3
680,34,2
151,70,3
448,42,0
91,35,3
204,27,1
258,2,1
888,8,4
823,76,4
551,38,2
284,44,1
150,14,3
457,9,0
540,76,0
268,39,1
80,28,3
588,50,2
127,68,3
349,14,1
70,66,3
555,17,2
274,7,1
899,67,4
111,86,3
278,18,1
474,35,0
886,77,4
726,8,4
717,78,2
23,54,3
434,80,0
428,21,0
329,100,1
234,4,1
233,3,1
168,28,3
271,83,1
583,3,2
652,46,2
157,80,3
337,7,1
23,29,3
189,73,1
616,80,2
79,20,3
886,73,4
350,90,1
45,66,3
254,51,1
723,8,4
98,38,3
98,13,3
165,89,3
112,29,3
614,88,2
214,48,1
501,93,0
566,33,2
179,66,3
722,84,2
699,44,2
755,13,4
27,65,3
387,42,0
728,1,4
721,23,2
539,14,0
460,1,0
81,58,3
875,92,4
705,62,2
230,23,1
444,87,0
487,60,0
532,89,0
75,78,3
73,2,3
206,31,1
103,17,3
313,25,1
672,33,2
589,28,2
475,52,0
611,92,2
387,37,0
357,76,1
894,87,4
388,5,0
883,96,4
580,62,2
83,51,3
453,43,0
200,15,1
433,94,0
217,28,1
344,89,1
717,23,2
4,47,3
798,24,4
72,7,3
878,84,4
660,24,2
91,40,3
608,50,2
855,45,4
286,71,1
450,83,0
262,4,1
371,91,0
161,100,3
356,19,1
625,47,2
117,57,3
497,75,0
731,97,4
73,7,3
408,83,0
391,14,0
230,53,1
435,4,0
688,96,2
102,31,3
116,65,3
210,63,1
394,84,0
625,61,2
339,94,1
782,78,4
419,95,0
880,45,4
622,35,2
821,28,4
355,46,1
676,21,2
448,93,0
169,40,3
223,90,1
387,58,0
413,57,0
685,20,2
817,88,4
527,74,0
838,96,4
797,45,4
553,22,2
555,73,2
616,84,2
230,81,1
859,30,4
437,29,0
398,58,0
867,44,4
60,22,3
608,47,2
822,89,4
40,45,3
788,91,4
177,72,3
567,75,2
400,50,0
90,54,3
173,28,3
108,86,3
573,69,2
765,68,4
783,54,4
677,45,2
613,66,2
190,100,1
42,12,3
190,6,1
188,11,1
448,17,0
45,95,3
307,82,1
553,80,2
521,49,0
784,68,4
803,63,4
337,56,1
792,47,4
126,82,3
247,98,1
488,38,0
853,90,4
129,93,3
675,14,2
317,15,1
778,8,4
529,35,0
282,52,1
30,88,3
654,28,2
631,79,2
312,88,1
846,76,4
686,22,2
574,75,2
591,4,2
465,22,0
290,10,1
234,38,1
170,88,3
624,2,2
131,2,3
594,86,2
184,84,1
588,62,2
47,10,3
195,32,1
747,47,4
223,31,1
574,16,2
147,31,3
594,63,2
807,14,4
37,99,3
40,100,3
332,74,1
332,40,1
211,28,1
605,90,2
461,88,0
622,47,2
422,51,0
724,93,4
841,69,4
566,27,2
860,70,4
713,68,2
738,96,4
174,96,3
352,15,1
605,13,2
766,39,4
678,100,2
332,19,1
748,77,4
107,97,3
471,16,0
728,71,4
363,2,1
298,75,1
315,53,1
672,26,2
241,41,1
631,96,2
67,27,3
737,85,4
541,74,0
215,41,1
332,52,1
32,13,3
547,66,2
555,37,2
365,9,0
551,48,2
201,87,1
243,89,1
776,100,4
866,83,4
42,15,3
3,69,3
17,86,3
57,23,3
652,46,2
34,81,3
522,44,0
602,24,2
744,44,4
317,85,1
219,74,1
795,26,4
252,74,1
609,99,2
584,48,2
733,2,4
839,73,4
585,57,2
495,62,0
556,37,2
464,9,0
856,61,4
139,43,3
311,81,1
624,69,2
204,16,1
531,79,0
267,34,1
341,41,1
316,26,1
688,27,2
183,83,1
837,68,4
22,86,3
174,91,3
96,55,3
306,49,1
885,33,4
857,22,4
592,55,2
794,95,4
793,48,4
472,33,0
849,22,4
334,8,1
396,36,0
869,13,4
42,52,3
360,30,1
606,13,2
169,33,3
400,54,0
130,26,3
619,92,2
738,49,4
581,39,2
143,44,3
268,73,1
657,16,2
837,95,4
758,97,4
614,47,2
725,21,4
775,21,4
252,21,1
400,15,0
657,47,2
88,33,3
217,62,1
485,89,0
751,41,4
5,8,3
249,2,1
868,1,4
845,37,4
816,1,4
339,39,1
149,17,3
532,43,0
541,83,0
531,23,0
749,16,4
824,76,4
506,57,0
445,56,0
421,13,0
182,12,3
761,10,4
168,25,3
508,9,0
762,37,4
71,40,3
388,28,0
748,7,4
428,61,0
98,64,3
717,14,2
418,39,0
710,71,2
307,36,1
520,5,0
737,40,4
607,85,2
825,5,4
838,80,4
372,10,0
170,28,3
379,6,0
586,52,2
542,1,0
857,27,4
506,9,0
821,9,4
252,4,1
409,36,0
567,26,2
207,41,1
721,89,2
791,9,4
229,34,1
17,85,3
455,63,0
506,67,0
412,16,0
339,90,1
836,25,4
198,40,1
789,74,4
817,90,4
777,9,4
20,41,3
116,19,3
378,19,0
570,90,2
176,53,3
503,36,0
485,56,0
637,78,2
200,66,1
308,32,1
466,3,0
232,84,1
789,83,4
63,35,3
596,87,2
402,84,0
594,96,2
596,56,2
467,75,0
370,13,0
470,94,0
782,73,4
178,43,3
760,4,4
82,65,3
599,9,2
6,1,3
26,53,3
189,9,1
308,68,1
167,67,3
520,65,0
691,59,2
880,56,4
43,4,3
531,29,0
202,49,1
608,99,2
380,46,0
441,52,0
391,1,0
271,34,1
167,31,3
707,53,2
201,99,1
254,63,1
234,59,1
158,7,3
301,85,1
81,47,3
422,59,0
566,99,2
583,42,2
813,90,4
314,33,1
620,87,2
45,30,3
567,71,2
595,75,2
187,69,1
517,48,0
524,41,0
786,34,4
143,62,3
119,45,3
231,44,1
787,78,4
293,13,1
10,100,3
525,44,0
266,49,1
472,78,0
726,94,4
678,53,2
715,27,2
136,37,3
819,44,4
448,58,0
863,6,4
430,50,0
897,29,4
372,7,0
269,42,1
741,31,4
46,85,3
501,11,0
301,76,1
195,70,1
455,28,0
860,69,4
843,37,4
721,32,2
177,29,3
220,98,1
165,68,3
250,65,1
128,85,3
427,1,0
622,46,2
139,8,3
199,34,1
140,70,3
149,39,3
537,69,0
826,24,4
438,2,0
715,35,2
260,66,1
406,81,0
155,15,3
466,99,0
525,59,0
608,72,2
37,56,3
822,36,4
226,4,1
877,75,4
781,26,4
354,62,1
606,78,2
250,13,1
770,3,4
89,43,3
469,49,0
450,88,0
393,44,0
101,4,3
128,57,3
530,40,0
304,40,1
845,52,4
261,93,1
432,58,0
539,51,0
202,61,1
166,67,3
204,88,1
509,28,0
445,35,0
756,9,4
435,84,0
203,53,1
403,89,0
182,73,3
248,71,1
180,21,3
445,96,0
815,36,4
583,91,2
116,98,3
479,83,0
792,89,4
343,73,1
45,94,3
203,29,1
889,40,4
231,59,1
752,51,4
133,59,3
353,90,1
797,22,4
107,86,3
632,10,2
613,75,2
882,65,4
618,57,2
243,79,1
515,67,0
314,84,1
147,43,3
227,73,1
473,89,0
9,37,3
499,30,0
575,61,2
423,84,0
563,91,2
307,71,1
370,26,0
